temperature,humidity,airflow,openness,Q
33.39,18.95091203,43,0.41,0
33.4,18.88716482,43,0.41,0
33.46,18.86750668,43,0.41,0
33.52,18.84405114,43,0.41,0
33.53,18.79338248,43,0.41,0
33.47,18.79320985,43,0.41,0
33.48,18.83473139,43,0.41,0
33.47,18.86476132,43,0.41,0
33.51,18.84685011,43,0.41,0
33.53,18.81047441,43,0.41,0
33.51,18.8400201,43,0.41,0
33.54,18.9273734,43,0.41,0
33.51,19.00056377,43,0.41,0
33.5,19.07157127,43,0.41,0
33.47,19.0454147,43,0.41,0
33.42,18.99054942,43,0.41,0
33.39,18.87626866,43,0.41,0
33.38,18.82808515,43,0.41,0
33.39,18.83216938,43,0.41,0
33.41,18.84712292,43,0.41,0
33.44,18.85255646,43,0.41,0
33.46,18.88453572,43,0.41,0
33.44,18.88657572,43,0.41,0
33.45,18.91449506,43,0.41,0
33.43,18.88588357,43,0.41,0
33.44,18.89338001,43,0.41,0
33.47,18.89202323,43,0.41,0
33.45,18.85662704,43,0.41,0
33.48,18.85518714,43,0.41,0
33.49,18.79443161,43,0.41,0
33.49,18.73986567,43,0.41,0
33.53,18.74552995,43,0.41,0
33.57,18.77166361,43,0.41,0
33.61,18.71884202,43,0.41,0
33.63,18.63732733,43,0.41,0
33.65,18.56937906,43,0.41,0
33.66,18.48030048,43,0.41,0
33.67,18.37737728,43,0.41,0
33.67,18.36705538,43,0.41,0
33.68,18.36385703,43,0.41,0
33.69,18.38475986,43,0.41,0
33.64,18.39376411,43,0.41,0
33.62,18.42750183,43,0.41,0
33.58,18.45701219,43,0.41,0
33.57,18.56960992,43,0.41,0
33.53,18.73869445,43,0.41,0
33.47,18.93292045,43,0.41,0
33.35,19.08667365,43,0.41,0
33.21,19.3732664,43,0.41,0
33.06,19.68294076,43,0.41,0
32.89,19.79087322,43,0.41,0
32.77,19.78494813,43,0.41,0
32.71,19.76524954,43,0.41,0
32.64,19.6882977,43,0.41,0
32.63,19.5497911,43,0.41,0
32.62,19.42125598,43,0.41,0
32.62,19.44078306,43,0.41,0
32.58,19.43137397,43,0.41,0
32.59,19.54340705,43,0.41,0
32.49,19.46567114,43,0.41,0
32.45,19.43011203,43,0.41,0
32.49,19.36552252,43,0.41,0
32.51,19.21993054,43,0.41,0
32.55,19.0411754,43,0.41,0
32.69,18.88656274,43,0.41,0
32.69,18.88656274,43,0.41,0
32.89,18.92203434,43,0.41,0
32.98,18.85843218,43,0.41,0
33.08,18.85117339,43,0.41,0
33.11,18.78373339,43,0.41,0
33.14,18.79961879,43,0.41,0
33.2,18.9018513,43,0.41,0
33.27,18.93801091,43,0.41,0
33.35,19.0189385,43,0.41,0
33.4,19.04674612,43,0.41,0
33.4,19.00599441,43,0.41,0
33.26,18.93381087,43,0.41,0
32.98,19.0739906,43,0.41,0
32.82,19.08865478,43,0.41,0
32.84,18.98244544,43,0.41,0
32.83,18.9451402,43,0.41,0
32.81,18.99545483,43,0.41,0
32.71,18.97380778,43,0.41,0
32.68,19.02886017,43,0.41,0
32.66,19.05891247,43,0.41,0
32.7,19.06075202,43,0.41,0
32.73,19.06451621,43,0.41,0
32.69,19.04969543,43,0.41,0
32.71,19.12082893,43,0.41,0
32.69,19.12802862,43,0.41,0
32.71,19.18946188,43,0.41,0
32.71,19.20253649,43,0.41,0
32.75,19.26681655,43,0.41,0
32.79,19.2655964,43,0.41,0
32.79,19.23932457,43,0.41,0
32.83,19.28729794,43,0.41,0
32.84,19.23920379,43,0.41,0
32.87,19.25619904,43,0.41,0
32.9,19.26327501,43,0.41,0
32.91,19.20831982,43,0.41,0
32.91,19.17195852,43,0.41,0
32.93,19.21735347,43,0.41,0
32.97,19.24203186,43,0.41,0
32.93,19.24714099,43,0.41,0
32.8,19.24062895,43,0.41,0
32.64,19.23536704,43,0.41,0
32.48,19.28325456,43,0.41,0
32.41,19.4492758,43,0.41,0
32.43,19.64586072,43,0.41,0
32.5,19.65162509,43,0.41,0
32.52,19.63563488,43,0.41,0
32.59,19.68644579,43,0.41,0
32.73,19.60140821,43,0.41,0
32.88,19.58770143,43,0.41,0
33.04,19.53679089,43,0.41,0
33.12,19.43999511,43,0.41,0
33.23,19.4899938,43,0.41,0
33.25,19.42149994,43,0.41,0
33.26,19.36189189,43,0.41,0
33.3,19.42023428,43,0.41,0
33.35,19.42895496,43,0.41,0
33.38,19.37095683,43,0.41,0
33.47,19.45481781,43,0.41,0
33.5,19.46801701,43,0.41,0
33.54,19.50958007,43,0.41,0
33.54,19.49586894,43,0.41,0
33.53,19.48119696,43,0.41,0
33.51,19.49636534,43,0.41,0
33.49,19.51147203,43,0.41,0
33.42,19.4532018,43,0.41,0
33.37,19.47857656,43,0.41,0
33.37,19.52611092,43,0.41,0
33.37,19.52271537,43,0.41,0
33.35,19.5510446,43,0.41,0
33.36,19.59968218,43,0.41,0
33.39,19.65069004,43,0.41,0
33.39,19.67789671,43,0.41,0
33.28,19.86079825,43,0.41,0
33.17,19.85576615,43,0.41,0
33.05,19.84175846,43,0.41,0
33.06,19.86996085,43,0.41,0
33.14,19.82801897,43,0.41,0
33.29,19.75048795,43,0.41,0
33.38,19.65633283,43,0.41,0
33.49,19.65165291,43,0.41,0
33.47,19.62555682,43,0.41,0
33.35,19.64942838,43,0.41,0
33.38,19.60875253,43,0.41,0
33.16,19.60921983,43,0.41,0
33,19.73109846,43,0.41,0
32.86,19.80599596,43,0.41,0
32.74,19.82924109,43,0.41,0
32.59,19.70595601,43,0.41,0
32.51,19.66305789,43,0.41,0
32.49,19.61110383,43,0.41,0
32.5,19.55782954,43,0.41,0
32.55,19.5142376,43,0.41,0
32.58,19.52555633,43,0.41,0
32.61,19.55311772,43,0.41,0
32.64,19.52529933,43,0.41,0
32.62,19.42776488,43,0.41,0
32.65,19.47468985,43,0.41,0
32.71,19.50012796,43,0.41,0
32.79,19.49556683,43,0.41,0
32.83,19.49803818,43,0.41,0
32.84,19.50605528,43,0.41,0
32.87,19.50370658,43,0.41,0
32.83,19.45851384,43,0.41,0
32.85,19.47120624,43,0.41,0
32.85,19.48769332,43,0.41,0
32.79,19.44298762,43,0.42,0
32.72,19.39689281,43,0.41,0
32.65,19.5236005,43,0.41,0
32.62,19.65891622,43,0.41,0
32.55,19.71533829,43,0.41,0
32.5,19.82958853,43,0.41,0
32.48,19.85502203,43,0.41,0
32.44,19.89595574,43,0.41,0
32.36,19.83560879,43,0.41,0
32.33,19.82982972,43,0.41,0
32.33,19.78815826,43,0.41,0
32.32,19.77022839,43,0.41,0
32.33,19.70483155,43,0.41,0
32.43,19.76832006,43,0.41,0
32.53,19.77669183,43,0.41,0
32.59,19.72221544,43,0.41,0
32.62,19.68497189,43,0.41,0
32.67,19.69651214,43,0.41,0
32.68,19.61645665,43,0.41,0
32.66,19.52189252,43,0.41,0
32.66,19.49252886,43,0.41,0
32.55,19.39752728,43,0.41,0
32.54,19.48993518,43,0.41,0
32.5,19.49639216,43,0.41,0
32.46,19.50270471,43,0.41,0
32.49,19.63696543,43,0.41,0
32.47,19.64319561,43,0.41,0
32.45,19.64938273,43,0.41,0
32.45,19.63970586,43,0.41,0
32.49,19.65959604,43,0.41,0
32.54,19.67469519,43,0.41,0
32.51,19.61774671,43,0.41,0
32.46,19.54141924,43,0.41,0
32.45,19.53972865,43,0.41,0
32.44,19.53158731,43,0.41,0
32.43,19.53311057,43,0.41,0
32.49,19.57877975,43,0.41,0
32.57,19.59213006,43,0.41,0
32.64,19.61004815,43,0.41,0
32.68,19.57071607,43,0.41,0
32.73,19.56536903,43,0.41,0
32.78,19.57623726,43,0.41,0
32.77,19.52876301,43,0.41,0
32.82,19.6184354,43,0.41,0
32.9,19.70637977,43,0.41,0
32.99,19.76290687,43,0.41,0
33,19.72777054,43,0.41,0
33.07,19.85139447,43,0.41,0
33.05,19.83842003,43,0.41,0
33.1,19.93950106,43,0.41,0
33.06,19.87998286,43,0.41,0
33.08,19.97327905,43,0.41,0
33.03,19.87880297,43,0.41,0
33.03,19.99221596,43,0.41,0
33.02,19.9772964,43,0.41,0
33.03,19.9855435,43,0.41,0
33.05,19.99870394,43,0.41,0
33.08,19.97327905,43,0.41,0
33.08,19.99669804,43,0.41,0
33.09,19.97815998,43,0.41,0
33.09,19.98150738,43,0.41,0
33.08,19.97662451,43,0.41,0
33.09,19.97481262,43,0.41,0
33.08,19.95320699,43,0.41,0
33.1,19.99643662,43,0.41,0
33.06,19.97019504,43,0.41,0
33.02,19.96729384,43,0.41,0
33.02,19.99730244,43,0.41,0
33,19.99078282,43,0.41,0
33.01,20.00570857,43,0.41,0
33.03,19.99888856,43,0.41,0
33.04,20.00380734,43,0.41,0
33.06,20.04372,43,0.41,0
33.03,20.01557067,43,0.41,0
33.02,20.050658,43,0.41,0
32.97,20.03251633,43,0.41,0
32.93,20.0657247,43,0.41,0
32.97,20.12896909,43,0.41,0
32.95,20.09234108,43,0.41,0
32.94,20.10393234,43,0.41,0
32.98,20.06410228,43,0.41,0
32.92,19.99439807,43,0.41,0
32.95,20.03918801,43,0.41,0
32.97,20.05912109,43,0.41,0
32.97,20.05246969,43,0.41,0
32.98,20.09072461,43,0.41,0
32.98,20.08406882,43,0.41,0
32.99,20.15233192,43,0.41,0
32.97,20.12564265,43,0.41,0
32.96,20.17049273,43,0.41,0
32.95,20.15879479,43,0.41,0
32.89,20.06886964,43,0.41,0
32.88,20.09362675,43,0.41,0
32.87,20.09519745,43,0.41,0
32.87,20.08196786,43,0.41,0
32.82,19.97430714,43,0.41,0
32.81,19.99566579,43,0.41,0
32.83,20.06838925,43,0.41,0
32.84,20.11636461,43,0.41,0
32.85,20.15117613,43,0.41,0
32.87,20.18120306,43,0.41,0
32.9,20.27272448,43,0.41,0
32.9,20.29592948,43,0.41,0
32.91,20.34420413,43,0.41,0
32.91,20.3873343,43,0.41,0
32.9,20.46172826,43,0.41,0
32.88,20.46448343,43,0.41,0
32.86,20.50029829,43,0.41,0
32.89,20.64880304,43,0.41,0
32.86,20.66914134,43,0.41,0
32.85,20.71340297,43,0.41,0
32.81,20.69503076,43,0.41,0
32.8,20.76882999,43,0.41,0
32.82,20.9120047,43,0.41,0
32.91,21.16799493,43,0.41,0
32.95,21.26060481,43,0.41,0
32.85,21.04789831,43,0.41,0
32.81,21.05189719,43,0.41,0
32.78,21.0085977,43,0.41,0
32.72,20.96170392,43,0.41,0
32.72,21.04721707,43,0.41,0
32.74,21.16065919,43,0.41,0
32.74,21.22325645,43,0.41,0
32.76,21.28096409,43,0.41,0
32.76,21.36675513,43,0.41,0
32.75,21.44338322,43,0.41,0
32.75,21.55556961,43,0.41,0
32.66,21.50196569,43,0.41,0
32.62,21.58621509,43,0.41,0
32.61,21.66860975,43,0.41,0
32.58,21.68305934,43,0.41,0
32.57,21.75213077,43,0.41,0
32.54,21.74020688,43,0.41,0
32.53,21.78949851,43,0.41,0
32.51,21.79666806,43,0.41,0
32.48,21.79432029,43,0.41,0
32.47,21.88239427,43,0.41,0
32.44,21.91227362,43,0.41,0
32.44,21.9772128,43,0.41,0
32.39,21.92607555,43,0.41,0
32.36,21.92323235,43,0.41,0
32.33,21.95259311,43,0.41,0
32.3,21.89158648,43,0.41,0
32.29,21.91098467,43,0.41,0
32.29,21.92064256,43,0.41,0
32.28,21.90783135,43,0.41,0
32.24,21.83418775,43,0.41,0
32.21,21.85038253,43,0.41,0
32.25,21.92725192,43,0.41,0
32.25,21.90476767,43,0.41,0
32.24,21.9144329,43,0.41,0
32.22,21.91767347,43,0.41,0
32.25,21.91440358,43,0.41,0
32.3,21.87870324,43,0.41,0
32.38,21.85179872,43,0.41,0
32.4,21.83523738,43,0.41,0
32.4,21.81580674,43,0.41,0
32.4,21.77371103,43,0.41,0
32.4,21.75752184,43,0.41,0
32.4,21.75104639,43,0.41,0
32.42,21.77970488,43,0.41,0
32.42,21.76349711,43,0.41,0
32.43,21.75350461,43,0.41,0
32.44,21.78243454,43,0.41,0
32.42,21.7667386,43,0.41,0
32.38,21.78386979,43,0.42,0
32.32,21.78178038,43,0.41,0
32.32,21.79789785,43,0.41,0
32.29,21.79511252,43,0.41,0
32.25,21.77952701,43,0.41,0
32.23,21.79255813,43,0.41,0
32.2,21.77677021,43,0.41,0
32.18,21.81207377,43,0.41,0
32.2,21.85681991,43,0.41,0
32.21,21.89203894,43,0.41,0
32.2,21.90485929,43,0.41,0
32.18,21.93363304,43,0.41,0
32.14,21.96216048,43,0.41,0
32.09,21.97437511,43,0.41,0
32.08,21.98060349,43,0.41,0
32.07,21.92639818,43,0.41,0
32.07,21.96773594,43,0.41,0
32.09,21.97119143,43,0.41,0
32.13,21.95569122,43,0.41,0
32.17,21.8920264,43,0.41,0
32.19,21.88884813,43,0.41,0
32.15,21.87280945,43,0.41,0
32.15,21.90155231,43,0.41,0
32.16,21.89839389,43,0.41,0
32.19,21.94006654,43,0.41,0
32.2,21.89845363,43,0.41,0
32.24,21.90159233,43,0.41,0
32.26,21.8725889,43,0.41,0
32.26,21.81475259,43,0.41,0
32.28,21.77916103,43,0.41,0
32.32,21.76566371,43,0.41,0
32.35,21.75541552,43,0.41,0
32.34,21.67495701,43,0.41,0
32.39,21.6930509,43,0.41,0
32.39,21.6380558,43,0.41,0
32.35,21.55853038,43,0.41,0
32.41,21.63743003,43,0.41,0
32.4,21.58596646,43,0.41,0
32.45,21.59713152,43,0.41,0
32.32,21.06376084,43,0.41,0
32.32,21.00587396,43,0.41,0
32.45,21.35707004,43,0.41,0
32.39,21.25658394,43,0.41,0
32.38,21.32168698,43,0.41,0
32.39,21.36968519,43,0.41,0
32.48,21.4952043,43,0.41,0
32.45,21.34085613,43,0.41,0
32.42,21.28735309,43,0.41,0
32.43,21.30625384,43,0.41,0
32.43,21.25767706,43,0.41,0
32.36,21.10654313,43,0.41,0
32.37,21.19629326,43,0.41,0
32.3,21.13235644,43,0.41,0
32.12,20.99398431,43,0.41,0
32.02,20.96326168,43,0.41,0
31.95,21.04446938,43,0.41,0
31.95,21.22719004,43,0.41,0
31.9,21.35998262,43,0.41,0
31.85,21.4448426,43,0.41,0
31.79,21.45704235,43,0.41,0
31.8,21.6385264,43,0.41,0
31.77,21.7129298,43,0.41,0
31.76,21.75327495,43,0.41,0
31.78,21.73192335,43,0.41,0
31.81,21.73888565,43,0.41,0
31.79,21.71027116,43,0.41,0
31.67,21.46170471,43,0.41,0
31.71,21.35038563,43,0.41,0
31.86,21.47623965,43,0.41,0
31.87,21.41034994,43,0.41,0
31.86,21.391534,43,0.41,0
31.87,21.34444202,43,0.41,0
31.87,21.28796025,43,0.41,0
31.94,21.43529587,43,0.41,0
31.96,21.50459496,43,0.41,0
32,21.75121601,43,0.41,0
31.97,21.77938557,43,0.41,0
31.9,21.73114614,43,0.41,0
31.78,21.3976204,43,0.41,0
31.94,21.76321954,43,0.41,0
31.94,21.73482832,43,0.41,0
31.97,21.95324572,43,0.41,0
31.94,22.03148241,43,0.41,0
31.96,22.17747385,43,0.41,0
31.93,22.17322407,43,0.41,0
31.94,22.06305745,43,0.41,0
31.96,21.96250519,43,0.41,0
31.95,21.87068844,43,0.41,0
32,21.9887036,43,0.41,0
31.97,21.97854229,43,0.41,0
31.97,22.13985467,43,0.41,0
31.93,22.22058182,43,0.41,0
31.88,22.26885662,43,0.41,0
31.83,22.30095495,43,0.41,0
31.84,22.4586248,43,0.41,0
31.79,22.47428981,43,0.41,0
31.79,22.49937031,43,0.41,0
31.77,22.41033526,43,0.41,0
31.8,22.40908033,43,0.41,0
31.84,22.42404614,43,0.41,0
31.86,22.48815474,43,0.41,0
31.89,22.55932118,43,0.41,0
31.93,22.57756744,43,0.41,0
31.91,22.53530142,43,0.41,0
31.97,22.64962638,43,0.41,0
32,22.64507948,43,0.41,0
32.01,22.6012007,43,0.41,0
32.04,22.58055584,43,0.41,0
32.06,22.61978544,43,0.41,0
32.07,22.64260929,43,0.41,0
32.11,22.66062177,43,0.41,0
32.12,22.61318656,43,0.41,0
32.11,22.5009565,43,0.41,0
32.12,22.38958387,43,0.41,0
32.16,22.39728871,43,0.41,0
32.16,22.3812865,43,0.41,0
32.18,22.4427609,43,0.41,0
32.2,22.53644243,43,0.41,0
32.24,22.64397531,43,0.41,0
32.22,22.60783426,43,0.41,0
32.21,22.62992937,43,0.41,0
32.21,22.62350564,43,0.42,0
32.25,22.62504336,43,0.41,0
32.29,22.62967869,43,0.41,0
32.34,22.6700963,43,0.41,0
32.36,22.67719808,43,0.41,0
32.4,22.70109005,43,0.41,0
32.46,22.72221551,43,0.41,0
32.51,22.71682261,43,0.41,0
32.58,22.76398087,43,0.41,0
32.6,22.79058764,43,0.41,0
32.61,22.79404083,43,0.41,0
32.65,22.85063835,43,0.41,0
32.65,22.83086974,43,0.41,0
32.7,22.89099816,43,0.41,0
32.79,22.95837937,43,0.41,0
32.83,22.93209606,43,0.41,0
32.87,22.90222339,43,0.41,0
32.92,22.87872381,43,0.41,0
32.97,22.88172003,43,0.41,0
33.04,22.91792309,43,0.41,0
33.09,22.81921122,43,0.41,0
33.18,22.87450292,43,0.42,0
33.26,22.86860988,43,0.41,0
33.25,22.712221,43,0.41,0
33.35,22.61161367,43,0.41,0
33.39,22.48916419,43,0.41,0
33.49,22.51649437,43,0.41,0
33.57,22.43055122,43,0.41,0
33.71,22.48744175,43,0.41,0
33.74,22.38310072,43,0.41,0
33.74,22.30266775,43,0.41,0
33.8,22.32759132,43,0.41,0
33.85,22.26206868,43,0.41,0
33.85,22.13193821,43,0.41,0
33.9,21.98444685,43,0.41,0
33.97,21.8647616,43,0.41,0
33.96,21.81326087,43,0.41,0
33.94,21.30833111,43,0.41,0
33.95,20.80256106,43,0.41,0
33.85,20.17229017,43,0.41,0
33.97,19.85144127,43,0.41,0
34.12,19.67966413,43,0.41,0
34.31,19.60197224,43,0.41,0
34.35,19.38520689,43,0.41,0
34.29,19.19360779,43,0.41,0
34.26,19.22121051,43,0.41,0
34.32,19.16942909,43,0.41,0
34.39,19.0059812,43,0.41,0
34.51,19.13706,43,0.41,0
34.61,19.19238606,43,0.41,0
34.66,19.01048877,43,0.41,0
34.66,18.58819077,43,0.41,0
34.64,18.21467064,43,0.41,0
34.69,18.07750687,43,0.41,0
34.77,17.99943258,43,0.41,0
34.82,18.03251551,43,0.41,0
34.86,18.07369085,43,0.41,0
34.77,18.00673994,43,0.41,0
34.8,18.12543538,43,0.41,0
34.74,18.07808841,43,0.41,0
34.82,18.23044127,43,0.41,0
34.87,18.32295654,43,0.41,0
34.98,18.39011366,43,0.41,0
35.01,18.36968019,43,0.41,0
35.03,18.42773752,43,0.41,0
35.06,18.52247277,43,0.41,0
35.12,18.64186691,43,0.41,0
35.17,18.77364636,43,0.41,0
35.19,18.8025365,43,0.41,0
35.18,18.7805931,43,0.41,0
35.21,18.7714167,43,0.41,0
35.37,18.84083627,43,0.41,0
35.37,18.50398125,43,0.41,0
35.46,18.68633118,43,0.41,0
35.53,18.76460109,43,0.41,0
35.48,18.56289107,43,0.41,0
35.44,18.60432307,43,0.41,0
35.53,18.74932329,43,0.41,0
35.56,18.69712979,43,0.42,0
35.59,18.65620464,43,0.41,0
35.65,18.57762681,43,0.41,0
35.67,18.46409332,43,0.41,0
35.77,18.67738949,43,0.41,0
35.85,18.68452216,43,0.41,0
35.75,18.21980044,43,0.41,0
35.76,18.21467836,43,0.41,0
35.86,18.33366171,43,0.41,0
35.89,18.37649918,43,0.41,0
35.81,18.29732016,43,0.41,0
35.79,18.31142583,43,0.41,0
35.81,18.3709202,43,0.41,0
35.88,18.40888121,43,0.41,0
35.96,18.55495878,43,0.41,0
35.91,18.44406834,43,0.41,0
35.87,18.36736489,43,0.41,0
35.89,18.38428184,43,0.41,0
35.93,18.46886088,43,0.41,0
35.96,18.49242948,43,0.41,0
35.83,18.3025454,43,0.41,0
35.78,18.40161119,43,0.41,0
35.79,18.49332762,43,0.41,0
35.76,18.39236136,43,0.41,0
35.71,18.46747598,43,0.41,0
35.69,18.55435276,43,0.41,0
35.71,18.66023548,43,0.41,0
35.78,18.5834641,43,0.41,0
35.78,18.55637308,43,0.41,0
35.82,18.64115186,43,0.41,0
35.9,18.75700549,43,0.41,0
35.96,18.85605187,43,0.41,0
36.01,18.83888683,43,0.41,0
36.11,18.88660698,43,0.41,0
36.25,19.09636061,43,0.41,0
36.21,19.12864291,43,0.41,0
36.23,19.22182896,43,0.41,0
36.07,18.53315032,43,0.41,0
35.97,18.30745782,43,0.41,0
35.97,18.22931557,43,0.41,0
35.91,18.01186132,43,0.41,0
35.84,17.99880039,43,0.41,0
35.83,18.03897931,43,0.41,0
35.76,17.97148984,43,0.41,0
35.82,18.1139692,43,0.41,0
35.84,18.05306929,43,0.41,0
35.95,18.15017818,43,0.41,0
36,18.09203734,43,0.41,0
36.13,18.17422178,43,0.41,0
36.1,18.0726484,43,0.41,0
36.2,18.20269844,43,0.41,0
36.19,18.11335965,43,0.41,0
36.16,18.14978795,43,0.41,0
36.13,18.111181,43,0.41,0
36.19,18.22009982,43,0.41,0
36.3,18.41717063,43,0.41,0
36.32,18.55754332,43,0.41,0
36.36,18.57950742,43,0.41,0
36.36,18.62745711,43,0.41,0
36.18,18.44304899,43,0.41,0
36.13,18.5251129,43,0.41,0
36.1,18.48978681,43,0.41,0
36.05,18.47293023,43,0.41,0
36.1,18.48978681,43,0.41,0
36.2,18.51141161,43,0.41,0
36.42,18.77485007,43,0.41,0
36.45,18.73031961,43,0.41,0
36.43,18.80551398,43,0.41,0
36.45,18.85085663,43,0.41,0
36.51,18.92283047,43,0.41,0
36.57,18.92221859,43,0.41,0
36.58,18.74671678,43,0.41,0
36.61,18.73790649,43,0.41,0
36.67,18.75661545,43,0.41,0
36.76,18.83964081,43,0.41,0
36.85,18.92297338,43,0.41,0
36.95,18.92227874,43,0.41,0
37.08,18.94450416,43,0.41,0
37,18.64841267,43,0.41,0
36.85,18.42623726,43,0.41,0
36.96,18.46206802,43,0.41,0
36.84,18.23554543,43,0.41,0
36.73,18.2737993,43,0.41,0
36.73,18.28601954,43,0.41,0
36.81,18.42986773,43,0.41,0
36.84,18.48558416,43,0.41,0
36.91,18.49671385,43,0.41,0
36.92,18.48651749,43,0.41,0
36.98,18.56960368,43,0.42,0
36.97,18.62940538,43,0.41,0
36.95,18.64149948,43,0.41,0
36.85,18.52880557,43,0.41,0
36.71,18.53003746,43,0.41,0
36.57,18.48554409,43,0.41,0
36.56,18.54378929,43,0.41,0
36.52,18.5423371,43,0.41,0
36.53,18.53666071,43,0.41,0
36.5,18.50936987,43,0.41,0
36.48,18.51666038,43,0.41,0
36.6,18.55323982,43,0.41,0
36.77,18.65809432,43,0.41,0
36.82,18.69015922,43,0.41,0
36.84,18.78096325,43,0.41,0
36.91,18.81383653,43,0.41,0
37.04,18.83557731,43,0.41,0
37.01,18.76243362,43,0.41,0
37.04,18.74428767,43,0.41,0
37.03,18.75034932,43,0.41,0
37.12,18.7953351,43,0.41,0
37.12,18.65366352,43,0.41,0
36.91,18.52964705,43,0.41,0
36.84,18.69067963,43,0.41,0
36.6,18.69090206,43,0.41,0
36.51,18.87444072,43,0.41,0
36.4,18.88591421,43,0.41,0
36.4,18.95005031,43,0.41,0
36.44,18.99288076,43,0.41,0
36.45,18.84281941,43,0.41,0
36.44,18.80809515,43,0.41,0
36.5,18.88797914,43,0.41,0
36.54,18.90639762,43,0.41,0
36.54,18.80947139,43,0.41,0
36.64,18.97670996,43,0.41,0
36.82,18.95668799,43,0.41,0
36.79,18.8100692,43,0.41,0
36.76,18.81103146,43,0.41,0
36.73,18.87722123,43,0.41,0
36.62,18.85796792,43,0.42,0
36.68,18.8933293,43,0.41,0
36.71,18.85597475,43,0.41,0
36.66,18.89238383,43,0.41,0
36.62,18.71602863,43,0.41,0
36.59,18.8018194,43,0.41,0
36.55,18.80391733,43,0.41,0
36.52,18.88105313,43,0.41,0
36.62,18.8417431,43,0.41,0
36.61,18.68522741,43,0.41,0
36.55,18.58178764,43,0.41,0
36.57,18.70785024,43,0.41,0
36.46,18.5359597,43,0.41,0
36.36,18.82732476,43,0.41,0
36.39,19.03152083,43,0.41,0
36.33,19.06301454,43,0.41,0
36.3,19.13842948,43,0.41,0
36.25,19.14012049,43,0.41,0
36.19,19.22202709,43,0.41,0
36.1,19.2546386,43,0.41,0
36.03,19.22959865,43,0.41,0
36.11,19.37614557,43,0.41,0
36.1,19.27832293,43,0.41,0
36.1,19.21911538,43,0.41,0
36.16,19.29239948,43,0.41,0
36.24,19.30032317,43,0.41,0
36.3,19.27409586,43,0.41,0
36.27,19.24144128,43,0.41,0
36.18,19.19926621,43,0.41,0
36.13,19.21619034,43,0.41,0
36.13,19.22805038,43,0.41,0
36.11,19.05628167,43,0.41,0
36.14,19.06492842,43,0.41,0
36.16,19.26071521,43,0.41,0
36.14,19.32992771,43,0.41,0
36.14,19.23893311,43,0.41,0
36.16,19.18151821,43,0.41,0
36.16,19.03901291,43,0.41,0
36.13,18.90008428,43,0.41,0
36.11,18.87477256,43,0.41,0
36.16,18.94800102,43,0.41,0
36.11,18.89449683,43,0.41,0
36.16,19.03109781,43,0.41,0
36.16,19.09046585,43,0.42,0
36.12,19.07496451,43,0.41,0
36.1,19.01789145,43,0.41,0
36.19,19.126848,43,0.41,0
36.19,19.05944656,43,0.41,0
36.18,19.11207166,43,0.41,0
36.24,19.1054482,43,0.41,0
36.32,19.13610585,43,0.41,0
36.39,19.15177531,43,0.41,0
36.39,19.1477661,43,0.41,0
36.3,19.09853853,43,0.41,0
36.35,19.16856438,43,0.41,0
36.46,19.22761374,43,0.41,0
36.55,19.19200395,43,0.41,0
36.57,19.24201516,43,0.41,0
36.58,19.23260933,43,0.41,0
36.67,19.38341128,43,0.41,0
36.68,19.27614582,43,0.41,0
36.69,19.15248938,43,0.41,0
36.67,19.03730099,43,0.41,0
36.65,18.82486294,43,0.41,0
36.68,18.79159333,43,0.41,0
36.69,18.74111743,43,0.41,0
36.73,18.70178551,43,0.41,0
36.76,18.74156222,43,0.41,0
36.71,18.81521445,43,0.41,0
36.74,18.86743627,43,0.41,0
36.79,19.03529409,43,0.41,0
36.81,19.11005592,43,0.41,0
36.96,19.22651827,43,0.41,0
36.97,19.18766386,43,0.41,0
37.03,19.20681729,43,0.41,0
37.04,19.10544872,43,0.41,0
37.1,19.15329359,43,0.41,0
37.02,19.09228432,43,0.42,0
37.02,19.11302958,43,0.41,0
37.03,19.04905485,43,0.41,0
37.08,19.08599557,43,0.41,0
37.05,19.003995,43,0.41,0
36.99,18.77860403,43,0.41,0
37.03,18.77523082,43,0.41,0
36.98,18.71429591,43,0.41,0
37.02,18.89734443,43,0.41,0
37,18.98381958,43,0.41,0
37.06,19.03130301,43,0.41,0
37.22,19.14433204,43,0.41,0
37.24,19.16583248,43,0.41,0
37.23,19.12989561,43,0.41,0
37.19,19.11212204,43,0.41,0
37.17,19.09067579,43,0.41,0
37.19,19.14981439,43,0.41,0
37.19,19.12887365,43,0.41,0
37.16,19.10504498,43,0.41,0
37.23,19.14248733,43,0.41,0
37.2,18.95947657,43,0.41,0
37.23,18.85300288,43,0.41,0
37.33,18.84094986,43,0.41,0
37.4,18.77110668,43,0.41,0
37.32,18.68715341,43,0.41,0
37.28,18.77139532,43,0.41,0
37.35,18.96340558,43,0.41,0
37.36,18.90222311,43,0.41,0
37.34,18.8979225,43,0.41,0
37.34,18.90214183,43,0.41,0
37.36,18.99093842,43,0.41,0
37.23,18.92849536,43,0.41,0
37.21,19.05393974,43,0.41,0
37.15,19.00240823,43,0.41,0
37.17,18.94430584,43,0.41,0
37.19,18.91117099,43,0.41,0
37.23,18.92430086,43,0.41,0
37.19,18.91954143,43,0.41,0
37.19,19.01581727,43,0.41,0
37.26,19.12428926,43,0.42,0
